time,x,y,filename,fringe,rx,ry,angle,cluster,,,Area of ellipse,,,
0.057591275,222,145,06241902_proc_00866.png,5.757238388,62,56,20.61118865,1,,,10907.60969,866,.png,0.057591275
0.057790783,204,149,06241902_proc_00869.png,5.23093462,75,67,109.0984973,1,,,15786.50308,869,.png,0.057790783
0.057857285,205,145,06241902_proc_00870.png,5.90019989,82,72,142.6372738,1,,,18547.96303,870,.png,0.057857285
0.057923788,204,144,06241902_proc_00871.png,5.823661327,82,76,152.701006,1,,,19578.40542,871,.png,0.057923788
0.057990291,206,146,06241902_proc_00872.png,7.287261963,79,76,6.91478832,1,,,18862.12229,872,.png,0.057990291
0.058056793,212,142,06241902_proc_00873.png,6.50080061,84,76,22.5923482,1,,,20055.9275,873,.png,0.058056793
0.058123296,209,140,06241902_proc_00874.png,8.372886658,78,75,59.98824691,1,,,18378.31702,874,.png,0.058123296
0.058189798,209,146,06241902_proc_00875.png,9.842445374,84,80,167.8027301,1,,,21111.50263,875,.png,0.058189798
0.058256301,201,149,06241902_proc_00876.png,8.284490585,116,86,168.9515065,1,,,31340.52831,876,.png,0.058256301
0.058322804,208,152,06241902_proc_00877.png,7.275208473,84,77,1.683784104,1,,,20319.82128,877,.png,0.058322804
0.058389306,204,147,06241902_proc_00878.png,4.610253811,81,72,108.8916655,1,,,18321.76836,878,.png,0.058389306
0.058455809,210,147,06241902_proc_00879.png,5.892837524,78,72,157.4573056,1,,,17643.18434,879,.png,0.058455809
0.058522312,204,148,06241902_proc_00880.png,3.544359207,73,69,15.63343728,1,,,15824.2022,880,.png,0.058522312
0.058588814,211,148,06241902_proc_00881.png,3.315680027,64,61,52.7732483,1,,,12264.77772,881,.png,0.058588814
0.058655317,212,153,06241902_proc_00882.png,4.83211565,74,67,145.5214168,1,,,15576.01638,882,.png,0.058655317
0.05872182,209,147,06241902_proc_00883.png,5.514673233,73,67,92.96946322,1,,,15365.52967,883,.png,0.05872182
0.058788322,211,147,06241902_proc_00884.png,7.104121208,81,73,77.87584299,1,,,18576.23736,884,.png,0.058788322
0.058854825,209,144,06241902_proc_00885.png,7.813817024,80,76,138.6231409,1,,,19100.88333,885,.png,0.058854825
0.058921327,210,144,06241902_proc_00886.png,7.198781967,82,78,4.12894583,1,,,20093.62661,886,.png,0.058921327
0.05898783,210,145,06241902_proc_00887.png,8.490129471,87,79,139.6088601,1,,,21592.16631,887,.png,0.05898783
0.059054333,209,143,06241902_proc_00888.png,6.83223772,80,75,99.1940605,1,,,18849.55592,888,.png,0.059054333
0.059120835,210,150,06241902_proc_00889.png,7.990609169,87,83,46.43705939,1,,,22685.44055,889,.png,0.059120835
0.059187338,206,149,06241902_proc_00890.png,7.209754944,91,80,74.33027813,1,,,22870.79452,890,.png,0.059187338
0.059253841,210,149,06241902_proc_00891.png,6.133621693,83,78,27.18770801,1,,,20338.67084,891,.png,0.059253841
0.059320343,209,152,06241902_proc_00892.png,6.474549294,78,72,177.4448497,1,,,17643.18434,892,.png,0.059320343
0.059386846,212,151,06241902_proc_00893.png,5.218225002,75,68,63.09779299,1,,,16022.12253,893,.png,0.059386846
0.059453348,217,146,06241902_proc_00894.png,3.647321224,72,66,53.95875741,1,,,14928.84829,894,.png,0.059453348
0.059586354,213,158,06241902_proc_00896.png,3.988744974,75,62,118.6190434,1,,,14608.40584,896,.png,0.059586354
0.059652856,209,154,06241902_proc_00897.png,5.789923668,80,70,139.7354474,1,,,17592.91886,897,.png,0.059652856
0.059719359,209,149,06241902_proc_00898.png,6.195855618,79,75,151.3725598,1,,,18613.93647,898,.png,0.059719359
0.059785862,212,144,06241902_proc_00899.png,5.196648598,85,78,157.1222506,1,,,20828.75929,899,.png,0.059785862
0.059852364,211,146,06241902_proc_00900.png,8.494155884,83,78,17.31097102,1,,,20338.67084,900,.png,0.059852364
0.059918867,216,144,06241902_proc_00901.png,6.102083683,81,75,29.31956373,1,,,19085.17537,901,.png,0.059918867
0.059985369,206,138,06241902_proc_00902.png,9.804161072,86,82,102.0827319,1,,,22154.51139,902,.png,0.059985369
0.060051872,209,140,06241902_proc_00903.png,8.802200317,87,82,133.7447227,1,,,22412.12199,903,.png,0.060051872
0.060118375,212,145,06241902_proc_00904.png,10.45855904,84,77,122.6610537,1,,,20319.82128,904,.png,0.060118375
0.060184877,210,147,06241902_proc_00905.png,10.51313305,82,77,114.1434253,1,,,19836.01601,905,.png,0.060184877
0.06025138,211,152,06241902_proc_00906.png,7.794295311,87,75,110.0532143,1,,,20498.89206,906,.png,0.06025138
0.060317883,211,152,06241902_proc_00907.png,7.39977026,80,73,134.4798184,1,,,18346.9011,907,.png,0.060317883
0.060384385,210,161,06241902_proc_00908.png,4.10154438,67,67,10.08136178,1,,,14102.60942,908,.png,0.060384385
0.060450888,213,167,06241902_proc_00909.png,2.505878925,64,55,122.0190706,1,,,11058.40614,909,.png,0.060450888
0.06051739,207,152,06241902_proc_00910.png,2.973888874,73,68,119.3170341,1,,,15594.86593,910,.png,0.06051739
0.060583893,206,153,06241902_proc_00911.png,5.857224464,75,72,104.1155806,1,,,16964.60033,911,.png,0.060583893
0.060650396,205,149,06241902_proc_00912.png,7.615374565,80,74,129.3259591,1,,,18598.22851,912,.png,0.060650396
0.060716898,208,146,06241902_proc_00913.png,8.023309708,80,71,118.8061359,1,,,17844.24627,913,.png,0.060716898
0.060783401,207,145,06241902_proc_00914.png,8.579595566,85,79,179.2433572,1,,,21095.79467,914,.png,0.060783401
0.060849904,207,138,06241902_proc_00915.png,5.042181015,96,86,22.43686919,1,,,25936.98895,915,.png,0.060849904
0.060916406,208,141,06241902_proc_00916.png,6.099580288,81,76,171.2090795,1,,,19339.64438,916,.png,0.060916406
0.060982909,208,141,06241902_proc_00917.png,7.537133217,84,75,160.5930181,1,,,19792.03372,917,.png,0.060982909
0.061049411,207,139,06241902_proc_00918.png,10.80566788,82,80,101.8426234,1,,,20608.84781,918,.png,0.061049411
0.061115914,208,139,06241902_proc_00919.png,7.493162155,87,79,6.443062586,1,,,21592.16631,919,.png,0.061115914
0.061182417,215,144,06241902_proc_00920.png,7.193740368,86,78,47.7289043,1,,,21073.80352,920,.png,0.061182417
0.061248919,211,149,06241902_proc_00921.png,6.774132252,78,71,128.208588,1,,,17398.14012,921,.png,0.061248919
0.061315422,209,160,06241902_proc_00922.png,2.328455448,64,58,54.35275004,1,,,11661.59193,922,.png,0.061315422
0.061448427,213,149,06241902_proc_00924.png,0.957056046,68,63,107.0100782,1,,,13458.58293,924,.png,0.061448427
0.06151493,210,148,06241902_proc_00925.png,6.363993645,88,80,91.32115416,1,,,22116.81228,925,.png,0.06151493
0.061581432,207,152,06241902_proc_00926.png,7.710984707,85,74,116.587506,1,,,19760.61779,926,.png,0.061581432
0.061647935,212,151,06241902_proc_00927.png,7.234881401,87,75,149.6786968,1,,,20498.89206,927,.png,0.061647935
0.061714438,210,151,06241902_proc_00928.png,8.623790741,89,80,140.9034679,1,,,22368.13969,928,.png,0.061714438
0.06178094,212,150,06241902_proc_00929.png,8.563001633,81,78,142.7964172,1,,,19848.58239,929,.png,0.06178094
0.061847443,208,151,06241902_proc_00930.png,8.319129944,94,84,45.38875171,1,,,24806.01559,930,.png,0.061847443
0.061913946,211,145,06241902_proc_00931.png,5.697560787,88,80,7.097532166,1,,,22116.81228,931,.png,0.061913946
0.061980448,212,145,06241902_proc_00932.png,8.929632187,90,83,158.611196,1,,,23467.69712,932,.png,0.061980448
0.062046951,210,143,06241902_proc_00933.png,6.736484528,86,80,128.9771892,1,,,21614.15746,933,.png,0.062046951
0.062113453,210,141,06241902_proc_00934.png,6.427541733,81,74,126.520394,1,,,18830.70637,934,.png,0.062113453
0.062179956,210,146,06241902_proc_00935.png,6.167346478,79,72,137.298074,1,,,17869.37901,935,.png,0.062179956
0.062246459,210,153,06241902_proc_00936.png,3.312887192,65,56,166.2538319,1,,,11435.39726,936,.png,0.062246459
0.062312961,206,144,06241902_proc_00937.png,4.414473534,66,57,132.033733,1,,,11818.67156,937,.png,0.062312961
0.062379464,201,137,06241902_proc_00938.png,3.59655118,74,65,99.05324249,1,,,15111.06066,938,.png,0.062379464
0.062445967,203,140,06241902_proc_00939.png,7.274896145,85,76,148.8844346,1,,,20294.68854,939,.png,0.062445967
0.062512469,204,146,06241902_proc_00940.png,6.03648901,84,79,142.1960402,1,,,20847.60885,940,.png,0.062512469
0.062578972,206,144,06241902_proc_00941.png,6.435754776,83,77,61.14944737,1,,,20077.91865,941,.png,0.062578972
0.062645474,209,148,06241902_proc_00942.png,7.160487652,79,73,53.87861197,1,,,18117.56483,942,.png,0.062645474
0.062711977,207,144,06241902_proc_00943.png,8.209037781,84,78,93.67457097,1,,,20583.71507,943,.png,0.062711977
0.06277848,207,148,06241902_proc_00944.png,4.307899952,87,82,27.40819505,1,,,22412.12199,944,.png,0.06277848
0.062844982,203,147,06241902_proc_00945.png,3.298499584,89,79,3.832323948,1,,,22088.53795,945,.png,0.062844982
0.062911485,202,139,06241902_proc_00946.png,6.980951309,84,79,17.48613976,1,,,20847.60885,946,.png,0.062911485
0.062977988,207,141,06241902_proc_00947.png,8.076503754,81,78,179.6298166,1,,,19848.58239,947,.png,0.062977988
0.06304449,207,135,06241902_proc_00948.png,5.528605938,82,76,77.33726892,1,,,19578.40542,948,.png,0.06304449
0.063110993,206,135,06241902_proc_00949.png,3.105169058,76,70,149.2789361,1,,,16713.27292,949,.png,0.063110993
0.063177496,208,133,06241902_proc_00950.png,2.834685326,88,75,124.8492858,1,,,20734.51151,950,.png,0.063177496
0.063377003,214,140,06241902_proc_00953.png,6.801664829,74,70,119.6636525,1,,,16273.44995,953,.png,0.063377003
0.063443506,214,143,06241902_proc_00954.png,6.410068512,80,75,62.53909717,1,,,18849.55592,954,.png,0.063443506
0.063510009,215,144,06241902_proc_00955.png,8.365286827,83,78,19.49992029,1,,,20338.67084,955,.png,0.063510009
0.063576511,214,149,06241902_proc_00956.png,8.468101501,87,77,146.3170007,1,,,21045.52919,956,.png,0.063576511
